ID_WSER,Owner Name,System Name,City,Province,Latitude,Longitude,System status,CDUID,CDNAME,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Units,kgPin/year,Crystalactor kgPrec/year,Crystalactor EUR/kgPrec,Crystalactor EUR/year,Ostara Pearl kgPrec/year,Ostara Pearl EUR/kgPrec,Ostara Pearl EUR/year,P RoC kgPrec/year,P RoC EUR/kgPrec,P RoC EUR/year,REMNUT kgPrec/year,REMNUT EUR/kgPrec,REMNUT EUR/year,AirPrex kgPrec/year,AirPrex EUR/kgPrec,AirPrex EUR/year,PRISA kgPrec/year,PRISA EUR/kgPrec,PRISA EUR/year
23488,Town of Amherstburg,McGregor Wastewater Lagoons,Amherstburg,ON,42.1337,-82.9791,operational,3537.0,Essex,301.608,311.13820000000004,259.1024,198.9938,295.95,344.868,312.039,thousand m3,141.23799518539892,53.67043817045159,152.04795128421284,8160.480168343181,28.247599037079784,507.5409913327365,14336.814418049127,38.13425870005771,16.542000676165937,630.8169332014413,66.38185773713748,45.7828372790375,3039.1497910595817,21.185699277809835,339.34275563321523,7189.213572948607,25.422839133371802,524.0403744617619,13322.594139333292
23489,Township of Warwick,Watford Wastewater Treatment Lagoons,Watford,ON,42.9414,-81.8934,operational,3538.0,Lambton,305.0628,167.755,188.1924,277.5388,233.2598,328.2668,253.4028,thousand m3,114.6975328288022,43.585062474944834,165.5935950013558,7217.407183584805,22.93950656576044,579.8631403135823,13301.774314465889,30.968333863776596,17.31711245547286,536.2821200776476,53.90784042953703,46.35819859050574,2499.070372217772,17.20462992432033,386.0868522047147,6642.481410827875,20.645555909184395,590.0533835781937,12181.980120067023
23490,Municipality of Brooke-Alvinston,Alvinston Wastewater Treatment Plant,Alvinston,ON,42.8116,-81.8555,operational,3538.0,Lambton,133.24020000000002,133.193,88.5206,69.9088,78.2852,76.4365,86.8008,thousand m3,39.288585633490605,14.92966254072643,256.9280283136286,3835.8487599766804,7.857717126698121,1151.0908966466275,9044.946652966502,10.607918121042465,21.919910024241606,232.5246107577729,18.465635247740583,49.4360556536662,912.8681717876037,5.893287845023591,750.1763611256498,4421.005230645819,7.071945414028309,1086.6890315579983,7685.00551320145
23491,Town of Plympton-Wyoming,Wyoming Wastewater Treatment Plant,Wyoming,ON,42.9419,-82.1298,operational,3538.0,Lambton,184.8307,164.765,168.22310000000002,194.144,194.622,202.55,204.372,thousand m3,92.50475598252254,35.151807273358564,180.85621624470585,6357.422857622761,18.50095119650451,665.4188698634908,12310.88203657763,24.976284115281086,18.156046250087687,453.47056955237383,43.47723531178559,46.96020157685187,2041.6997342456737,13.87571339737838,441.15054624971776,6121.278544858,16.650856076854055,666.9965895229279,11106.064215898774
23492,The Corporation of the Town of Essex,Essex Pollution Control Plant,Essex,ON,42.1657,-82.8391,operational,3537.0,Essex,747.285,736.766,721.3936,675.057,666.1394,729.517,714.816,thousand m3,323.5466680974049,122.94773387701386,108.23969601612121,13307.825340718948,64.70933361948099,298.5935867436753,19321.79202123392,87.35760038629932,13.78450734044552,1204.1814837686495,152.0669340057803,43.561575668265235,6624.275252333894,48.53200021461073,202.97737979626424,9850.898239833421,58.23840025753288,326.718011696351,19027.5343365174
23493,Town of Kingsville,Lakeshore West Pollution Control Plant,Kingsville,ON,42.0184,-82.7697,operational,3537.0,Essex,1266.48,1358.487,1556.804,1599.89,1694.156,1722.647,2002.047,thousand m3,906.1851388670723,344.3503527694875,70.9580647384779,24434.434624534995,181.23702777341447,154.46186460475775,27994.209245305865,244.66998749410953,10.98979643831666,2688.8733571257467,425.90701526752395,40.95121391216095,17441.409288910374,135.92777083006084,107.18500673957627,14569.419032515649,163.113324996073,181.64501144972456,29628.721786514325
23494,Town of Kingsville,Kingsville Wastewater Lagoons,Kingsville,ON,42.0455,-82.7604,operational,3537.0,Essex,110.672,147.118,167.7368,157.748,202.731,225.26970000000003,227.14,thousand m3,102.8102199610033,39.06788358518126,173.19120254366268,6766.213738953362,20.56204399220066,621.9233855371161,12788.016013192553,27.758759389470892,17.739010490779002,492.4129240208343,48.320803381671546,46.66353318933108,2254.8194123357716,15.421532994150494,413.1864215102268,6371.968032054936,18.505839592980593,628.0242943538703,11622.116851807552
23495,Town of Kingsville,Cottam Sewage Works,Cottam,ON,42.1305,-82.7316,operational,3537.0,Essex,275.415,257.166,262.2591,233.085,209.109,281.152,263.38800000000003,thousand m3,119.21712694852842,45.3025082404408,162.9903374325481,7383.871104650238,23.843425389705686,565.6963480133667,13488.13866708569,32.18862427610267,17.170497185063923,552.6946825239012,56.03204966580835,46.250824275871224,2591.528482910191,17.88256904227926,376.9455110705662,6740.754126896642,21.459082850735115,577.1970426344519,12386.119159091992
23496,Municipality of West Elgin,West Lorne Wastewater Treatment Plant,West Lorne,ON,42.5857,-81.5959,operational,3534.0,Elgin,206.843,209.8852,178.7134,487.684,184.9015,230.9793,138.3827,thousand m3,62.63606509552493,23.801704736299474,212.20845064892012,5050.922884893175,12.527213019104986,854.028675688604,10698.59914477527,16.911737575791733,19.782263906414734,334.5524558403426,29.438950594896713,48.07179380222532,1415.1831627517734,9.395409764328738,561.794354021281,5278.288159316299,11.274491717194486,833.0041834389808,9391.698766571146
23497,Municipality of West Elgin,Rodney Wastewater Treatment Plant,Rodney,ON,42.5656,-81.6698,operational,3534.0,Elgin,153.04,153.4958,137.32590000000002,137.3497,127.06,146.9466,135.46099999999998,thousand m3,61.31361805995187,23.29917486278171,214.07322849241393,4987.7295840849765,12.262723611990374,865.7722621999295,10616.725962285396,16.554676876187006,19.875352793955663,329.0300433041566,28.817400488177377,48.13338220988646,1387.0789519928105,9.19704270899278,569.2764711251218,5235.660018162441,11.036451250791336,843.1981992106597,9305.915820343487
23498,Municipality of Southwest Middlesex,Glencoe Wastewater Lagoons,Glencoe,ON,42.7388,-81.6841,operational,3539.0,Middlesex,247.039,250.961,213.373,196.7996,185.0096,238.2601,246.2661,thousand m3,111.46725327964444,42.357556246264885,167.54455297951546,7096.777826585133,22.29345065592889,590.5624645003187,13165.675161581612,30.096158385504,17.426291243836847,524.4644213464353,52.389609041432884,46.43772744196773,2432.8543854573086,16.720087991946667,392.9861220514205,6570.7625403136435,20.064105590336,599.7402105493188,12033.250911231877
23499,Town of Aylmer,Aylmer Wastewater Lagoons,Aylmer,ON,42.7831,-81.0113,operational,3534.0,Elgin,1485.8092,1526.9476,1146.9677,1226.1046,1182.5511,1533.6681,1331.5876,thousand m3,602.715567726268,229.03191573598184,83.87154016239339,19209.2595191203,120.5431135452536,200.52483613614675,24171.88809100291,162.73320328609236,12.021333453237157,1956.2701006155448,283.2763168313459,41.9655627814412,11887.850058481275,90.4073351589402,138.01899032567417,12477.929116671748,108.48880219072824,229.1780687376553,24863.254165732607
23502,The Corporation of the Municipality of Huron East,Seaforth Sewage Treatment Plant,Seaforth,ON,43.5547,-81.421,operational,3540.0,Huron,896.337,780.3240000000001,539.07,606.985,719.542,638.769,617.094,thousand m3,279.3148273162604,106.13963438017895,114.96408040781668,12202.245461339156,55.86296546325208,328.0499364357353,18325.84226933152,75.41500337539031,14.237597003941545,1073.7284261096986,131.27796883864238,43.94749816988817,5769.338295282872,41.89722409743906,222.34648358782195,9315.700450156532,50.276668916926866,355.2741048556193,17861.998544583534
23503,The Corporation of the Municipality of Huron East,Brussels Wastewater Treatment Plant,Brussels,ON,43.7508,-81.2486,operational,3540.0,Huron,232.227,205.019,194.249,214.151,228.405,211.508,207.983,thousand m3,94.13920039688892,35.77289615081779,179.56215082998105,6423.458174258393,18.827840079377786,658.0016591145096,12388.750009773243,25.41758410716001,18.086222231216304,459.7080747427276,44.24542418653779,46.91087847846489,2075.5917172428053,14.120880059533338,436.3860173227792,6162.154610272402,16.945056071440007,660.3709202020588,11190.02227077232
23504,The Corporation of the Municipality of Huron East,Vanastra Water Pollution Control Plant,Vanastra,ON,43.5793,-81.529,operational,3540.0,Huron,301.809,246.367,195.115,227.271,269.529,234.224,239.967,thousand m3,108.61609603496558,41.27411649328692,169.33396922624752,6989.109972114802,21.723219206993118,600.4375317591391,13043.43612250967,29.32634592944071,17.525913037183116,513.9709884577269,51.04956513643382,46.509979150614605,2374.314210143479,16.292414405244838,399.35041723048494,6506.382490426489,19.550897286293804,608.6637548415372,11899.922552796806
23505,The Corporation of the Town of Kirkland Lake,Swastika Water Pollution Control Plant,Swastika,ON,48.1022,-80.1053,operational,3554.0,Timiskaming,216.062,216.313,215.276,201.3416,205.2537,205.87920000000005,210.1658,thousand m3,95.1271996402229,36.1483358632847,178.79516647448318,6463.147728451519,19.02543992804458,653.6196441614471,12435.401275783486,25.684343902860185,18.044727886815352,463.466996678497,44.70978383090476,46.88150158772549,2096.061801655425,14.269079946033434,433.5703930473765,6186.650600626154,17.12289593524012,656.4527055978474,11240.37136435876
23512,Town of Greater Napanee,Napanee Water Pollution Control Plant,Napanee,ON,44.2394,-76.9598,operational,3511.0,Lennox and Addington,2611.017,2770.996,2377.592,2423.26,2572.96,2245.831,2760.057,thousand m3,1249.2826770930126,474.72741729534476,62.205647005569425,29530.72614413987,249.85653541860253,125.7700554724497,31424.470319751734,337.30632281511345,10.240284346073684,3454.112657355283,587.1628582337158,40.169844734420984,23586.240849067206,187.3924015639519,87.83728318328194,16460.039442568126,224.87088187674226,151.26572014726435,34015.255887235835
23518,The Corporation of the Town of Laurentian Hills,Chalk River WWTP,Chalk River,ON,46.0213,-77.447,operational,3547.0,Renfrew,153.144,159.546,133.012,155.431,219.977,166.667,178.316,thousand m3,80.7110468546547,30.670197804768787,191.25737200615308,5865.901431048963,16.14220937093094,726.1109808427218,11721.035479295238,21.79198265075677,18.70906648532419,407.70765226003965,37.93419202168771,47.34605707990875,1796.0344207390453,12.106657028198205,480.0761068434476,5812.116772986257,14.527988433837844,720.9171045735615,10473.475357000569
23519,Regional Municipality of Niagara,Stevensville/Douglastown Lagoon,Stevensville,ON,42.9702,-79.0372,operational,3526.0,Niagara,468.58,445.65,435.543,481.9,596.932,609.668,630.908,thousand m3,285.56744851262073,108.51563043479588,113.92528886482347,12362.674543632551,57.11348970252415,323.43464892310965,18472.481490709535,77.1032110984076,14.168421219677391,1092.4307722319436,134.21670080093173,43.889160523818646,5890.658326429431,42.83511727689311,219.31540841346006,9394.401240020272,51.40214073227173,350.819050551363,18032.85020800311
23520,Regional Municipality of Niagara,Queenston Wastewater Treatment,Niagara-on-the-Lake,ON,43.163,-79.0496,operational,3526.0,Niagara,103.716,82.077,85.372,83.028,85.58800000000001,72.302,77.57000000000001,thousand m3,35.11045506020528,13.341972922878007,269.0492328289502,3589.647579324954,7.022091012041057,1236.97459064484,8686.148155090295,9.479822866255427,22.468876293445682,213.00096726567085,16.50191387829648,49.77068392667338,821.311539821879,5.266568259030792,804.3367935817598,4236.094626648298,6.31988191083695,1158.6128671608344,7322.296500832692
23525,The Corporation of the Township of Centre Wellington,Fergus WWTP,Fergus,ON,43.7017,-80.3795,operational,3523.0,Wellington,1733.697,1648.9840000000002,1364.97,1459.845,1701.892,1543.96,1606.837,thousand m3,727.3015118934519,276.3745745195117,77.65291528734134,21461.29142273865,145.4603023786904,177.80453681775884,25863.501689814188,196.37140821123202,11.534537521072847,2265.0533760783683,341.83171058992235,41.495110624988264,14184.3446460578,109.09522678401778,122.84162579506997,13401.435024630608,130.91427214082134,205.9016699968319,26955.467260214842
23527,The Corporation of the Township of Centre Wellington,Elora WWTP,Elora,ON,43.6802,-80.4308,operational,3523.0,Wellington,735.434,684.888,614.021,626.268,701.155,650.2860000000001,693.513,thousand m3,313.9043060483195,119.2836362983614,109.59073102420545,13072.380901162875,62.7808612096639,304.4316889336118,19112.483610764655,84.75416263304626,13.876564985626148,1176.0966455797939,147.53502384271016,43.64072529071501,6438.535446278804,47.08564590724792,206.82080789122134,9738.291326616994,56.502775088697504,332.4012764111585,18781.59456025566
23533,Regional Municipality of Niagara,Crystal Beach Wastewater Treatment Plant,Crystal Beach,ON,42.8617,-79.0574,operational,3526.0,Niagara,2141.168,2099.659,1827.708,1675.64,2158.828,2143.882,2290.597,thousand m3,1036.7913243462813,393.9807032515869,67.14709842951946,26454.661060565602,207.35826486925626,141.70906909688733,29384.5466841681,279.93365757349596,10.66903834507245,2986.622926728009,487.2919224427522,40.62172061692762,19794.63633235504,155.51869865194217,98.60067769553044,15334.249081408474,186.6224383823306,168.22597595295852,31394.74183158843
23534,Regional Municipality of Niagara,Niagara-on-the-Lake Lagoon,Niagara-on-the-Lake,ON,43.2535,-79.1029,operational,3526.0,Niagara,1782.88,1550.425,1422.978,1444.594,1664.8159999999998,1710.5790000000002,1911.47,thousand m3,865.1873344583032,328.7711870941552,72.31785616238305,23776.027418611044,173.03746689166064,159.10711974859476,27531.49296572495,233.60058030374188,11.102304649718544,2593.5048088831836,406.63804719540246,41.06512857831367,16698.643692913585,129.77810016874548,110.30628156507252,14315.339658193825,155.73372020249457,186.50236408965256,29044.706986241723
23550,City of Kenora,Kenora Area wastewater facility,Kenora,ON,49.7829,-94.4996,operational,3560.0,Kenora,2865.5110000000004,3061.483,2594.4660000000003,2715.722,2171.106,2398.048,2857.548,thousand m3,1293.4099605050853,491.49578499193245,61.326596581615426,30141.763727764635,258.6819921010171,123.0067497837714,31819.63107593734,349.2206893363731,10.162379517333468,3548.9131803410323,607.9026814373901,40.08626785613318,24368.549718560822,194.01149407576278,85.96706405733428,16678.59853907023,232.81379289091535,148.30216594518748,34526.78974763704
23558,County of Oxford,Tillsonburg WWTP,Tillsonburg,ON,42.8553,-80.7221,operational,3532.0,Oxford,2156.491,2099.743,1882.968,1873.058,2025.811,2156.123,2243.004,thousand m3,1015.2493379123459,385.79474840669144,67.72763222276681,26128.964833563252,203.0498675824692,143.62616830252165,29163.274455204457,274.1173212363334,10.718434953265719,2938.108677235083,477.1671888188026,40.67292756457643,19407.786507019722,152.2874006868519,99.89263205024268,15212.38928269957,182.74488082422226,170.25139575778434,31112.5710279138
23559,County of Oxford,Thamesford WWTP,Thamesford,ON,43.048,-80.9953,operational,3532.0,Oxford,571.956,550.032,520.148,508.169,473.193,261.674,199.502,thousand m3,90.30045127524912,34.31417148459467,182.65343266117165,6267.601210585309,18.060090255049825,675.7694629182057,12204.457491909341,24.381121844317263,18.252635932376506,445.01974064723504,42.441212099367085,47.028204812355696,1995.934015093664,13.545067691287366,447.79659697943845,6065.435218014622,16.25408122954484,676.2291280857605,10991.483177690234
23560,County of Oxford,Drumbo SBR,Drumbo,ON,43.2398,-80.5586,operational,3532.0,Oxford,105.995,103.97,85.259,92.086,99.948,100.225,108.558,thousand m3,49.13653191215373,18.671882126618417,234.41470983459234,4376.963830776967,9.827306382430747,997.5650651307419,9803.377531449283,13.266863616281508,20.86740206241316,276.84497718814686,23.09416999871225,48.77704945835591,1126.4654722268667,7.370479786823059,653.0369413885124,4813.1955765527855,8.84457574418767,956.6136273966483,8460.841685431778
23561,County of Oxford,Plattsville Lagoons,Plattsville,ON,43.2978,-80.6,operational,3532.0,Oxford,221.956,188.441,134.145,173.739,200.56,169.139,172.214,thousand m3,77.94910284566446,29.620659081352493,194.0073333602129,5746.625080745171,15.589820569132891,742.4735630108576,11575.029624664054,21.046257768329404,18.852933140405586,396.78369056205594,36.636078337462294,47.44507406150701,1738.201450044071,11.692365426849667,490.55267087875876,5735.721089031563,14.030838512219601,735.3681053403818,10317.83113306779
23562,County of Oxford,Norwich Lagoons,Norwich,ON,42.9819,-80.5881,operational,3532.0,Oxford,191.149,204.485,149.1,157.712,383.281,402.487,410.574,thousand m3,185.83782359016013,70.61837296426084,135.86754262079094,9594.744798532622,37.167564718032025,425.7888466985124,15825.534515883175,50.17621236934324,15.572841724572791,781.3862135663338,87.34377708737526,45.03516409519672,3933.5413338242283,27.87567353852402,286.2499312712273,7979.40963454167,33.450808246228824,448.1575171961429,14991.231171834173
